,S.No,Protein,Fat,vitaminC,Fibre,Product,clusters
467,468,0.9605357390000001,1.24846569,0.6993684809999999,1.501272371,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3
468,469,1.013790588,1.774735259,0.7741992259999999,0.48295181,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",3
469,470,0.462434068,1.498098723,0.293178094,0.7950037059999999,"Sauce, cheese, ready-to-serve",3
470,471,0.601382054,0.050419639,0.12053685900000001,0.280514251,"Snacks, corn-based, extruded, onion-flavor",1
471,472,0.951369342,0.5424571229999999,0.62547497,0.300711064,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",1
472,473,1.464608546,0.156216999,0.793668918,0.24015486100000003,"Snacks, crisped rice bar, chocolate chip",1
473,474,1.883484665,0.40213438100000004,0.778172341,0.5697878829999999,"Snacks, granola bars, soft, uncoated, peanut butter",1
474,475,0.9173289259999999,0.452798729,1.353539966,0.57608562,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",1
475,476,0.8660816490000001,0.18182850899999997,0.592304542,0.46664293100000004,"Snacks, oriental mix, rice-based",1
476,477,0.490949769,1.086945295,1.139987534,1.198529376,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",1
477,478,0.5417398720000001,1.919685118,0.369508268,0.48412079700000005,Liverwurst spread,3
478,479,0.253481198,0.815872027,0.11867498,0.43556786,"Snacks, pork skins, barbecue-flavor",1
479,480,0.174270007,0.237957915,1.09430397,1.62570305,"Cornmeal, white, self-rising, bolted, with wheat flour added, enriched",1
480,481,0.940403628,0.663240499,1.162985477,1.736254449,"Cornmeal, white, self-rising, degermed, enriched",3
481,482,0.977561725,1.540864264,0.967685894,0.205081842,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",3
482,483,0.43978984299999996,0.580315571,0.372432769,0.26527305,"Snacks, potato chips, barbecue-flavor",1
483,484,0.986203367,0.37963400399999997,0.933236697,0.25643752,"Snacks, potato chips, fat free, salted",1
484,485,1.9383375569999999,2.404778797,0.682257661,0.538481544,"Margarine-like, margarine-butter blend, soybean oil and butter",3
485,486,0.092031772,0.763192876,0.767477469,0.7115642109999999,"Snacks, potato chips, fat-free, made with olestra",1
486,487,0.424875899,0.6895100040000001,0.219324735,0.055055799,"Snacks, potato chips, made from dried potatoes, cheese-flavor",1
487,488,0.12727822800000002,0.625657865,1.427624421,1.053703652,"Cornmeal, whole-grain, white",1
488,489,0.784052823,0.6529480010000001,1.3050130229999999,1.4127509130000002,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",1
489,490,1.111746162,1.07964801,0.574863632,0.621863995,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",3
490,491,1.4960884319999999,0.379470994,2.401359781,0.070741254,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt",1
491,492,1.121534538,0.312299774,0.564818253,0.542379131,"Snacks, potato sticks",1
492,493,1.4584690969999998,1.5827989630000001,2.763447883,3.0161557660000002,"Cowpeas (blackeyes), immature seeds, raw",2
493,494,1.8452177680000001,0.392101022,2.05197283,2.475338495,"Cowpeas, leafy tips, raw",2
494,495,0.50920942,0.038706773,0.315141999,1.002448203,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",1
495,496,0.606836163,1.588315177,0.335894815,0.187950459,"Snacks, rice cakes, brown rice, buckwheat",3
496,497,0.644896604,0.516067336,0.674938547,0.46393739700000003,"Snacks, rice cakes, brown rice, corn",1
497,498,0.7135388909999999,1.34202082,0.6743485229999999,1.224742247,"Oil, canola",3
498,499,0.13968164,0.518894999,2.882702032,2.516569792,"Cranberry sauce, canned, sweetened",2
499,500,0.40272723299999996,1.4987142569999998,0.208386052,0.142354775,"Snacks, rice cakes, brown rice, multigrain",3
500,501,1.3640840509999999,0.914938215,0.9095912759999999,0.21884621899999998,"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",3
501,502,2.50998418,1.48503342,0.866089283,1.4393689719999998,"Oil, cocoa butter",3
502,503,1.274979967,1.360777526,0.861330477,0.012107062,"Oil, mustard",3
503,504,1.9556616869999999,0.8344997609999999,1.193412906,1.31383705,"Oil, olive, salad or cooking",3
504,505,0.012355162,1.216882499,1.964415339,0.801667438,"Cream substitute, liquid, with lauric acid oil and sodium caseinate",1
505,506,0.7330059329999999,0.19420633899999998,0.420704605,2.118520296,"Cream, fluid, half and half",1
506,507,0.271260829,0.8898200140000001,1.078876972,1.213731815,"Cream, fluid, heavy whipping",1
507,508,0.221072044,0.422046266,1.179812002,0.513454345,"Snacks, tortilla chips, nacho-flavor, reduced fat",1
508,509,1.878477259,1.654917046,0.175637842,1.221159482,"Oil, safflower, salad or cooking, linoleic, (over 70%)",3
509,510,0.633692119,1.317210196,1.492771419,1.4706556769999999,"Cream, fluid, light (coffee cream or table cream)",1
510,511,0.41618636600000003,0.263863959,0.5187532770000001,0.18095898600000002,"Snacks, tortilla chips, ranch-flavor",1
511,512,0.23505136399999998,0.819546089,0.752962072,0.40137616600000003,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",1
512,513,1.624157935,0.556095818,1.2989894929999999,2.143417335,"Cream, fluid, light whipping",2
513,514,1.045012284,2.171178399,1.052949539,0.8835476959999999,"Oil, sesame, salad or cooking",3
514,515,0.299642311,0.910359714,0.251486505,1.080041477,"Soup, bean with bacon, condensed, single brand",1
515,516,0.574738476,0.822612272,2.62879554,1.762718025,"Cream, sour, cultured",2
516,517,2.43326603,1.8245050219999999,1.4944277609999999,1.47016687,"Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",3
517,518,0.17571405199999998,0.17555821300000002,0.661683962,0.48348601700000005,"Soup, beef and vegetables, canned, ready-to-serve",1
518,519,1.611516755,0.13272967,1.654181195,1.236550136,"Cream, sour, reduced fat, cultured",2
519,520,1.4828216140000001,0.536506747,0.7281265709999999,0.22442912199999998,"Soup, beef broth, bouillon, consomme, prepared with equal volume water",1
520,521,0.39412449299999996,0.807109251,0.202393612,0.94582508,"Soup, beef noodle, canned, condensed",1
521,522,1.595083808,0.7139102490000001,1.535610049,0.626171812,"Oil, sunflower, high oleic (70% and over)",1
522,523,0.9048705570000001,2.159654519,0.455421756,1.257461456,"Pastrami, beef, 98% fat-free",3
523,524,1.592561725,0.63615447,0.046003587,0.878032805,"Soup, black bean, canned, condensed",3
524,525,0.781332191,0.753483879,0.96982219,1.293804511,"Cream, whipped, cream topping, pressurized",3
525,526,1.441671902,1.244687829,1.090817834,1.6818569159999999,"Cress, garden, raw",3
526,527,0.171481038,0.022588877,1.496926517,0.630034002,"Soup, chicken broth or bouillon, dry",1
527,528,0.562273838,0.7776772559999999,1.070009346,0.912542816,"Soup, chicken gumbo, canned, condensed",1
528,529,1.333918661,2.593953031,0.915237924,1.63711175,"Pork sausage, link/patty, fully cooked, unheated",3
529,530,0.28099910699999997,0.583701505,0.826171863,0.26992919,"Soup, chicken noodle, dry, mix",1
530,531,0.838643279,0.138563999,1.345290018,0.803100976,"Soup, chicken with rice, canned, condensed",1
531,532,1.654938302,0.729516466,2.402611409,2.7039015539999998,"Currants, european black, raw",2
532,533,1.5409012069999999,1.772504531,0.9682074509999999,1.36429377,"Pork sausage, link/patty, reduced fat, unprepared",3
533,534,0.952526145,0.601831649,1.362786725,0.8892848390000001,"Currants, red and white, raw",1
534,535,0.527657214,1.094110413,0.626695121,0.91321544,"Soup, chicken, canned, chunky, ready-to-serve",1
535,536,0.231903067,0.282829884,0.676496482,1.262916271,"Soup, cream of celery, canned, prepared with equal volume water",1
536,537,0.021147785,0.352202067,0.419215265,0.13288682,"Soup, cream of chicken, canned, condensed, reduced sodium",1
537,538,0.728478788,1.1164646040000001,0.34852785399999997,0.113374009,"Soup, cream of mushroom, canned, condensed",1
538,539,0.855625251,1.639327891,1.7519827319999999,0.44229278299999997,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",1
539,540,2.731612773,2.111462069,0.778070747,0.164496629,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",3
540,541,0.450396394,1.288309031,0.749399858,1.401800215,"Currants, zante, dried",1
541,542,0.920099089,0.46642203600000004,0.173944517,1.326932858,"Soup, cream of shrimp, canned, prepared with equal volume water",1
542,543,0.171311114,0.8050931040000001,0.185942076,0.453057437,"Soup, onion, canned, condensed",1
543,544,0.020899665,0.293744773,1.2590541709999998,1.0336490170000001,"Soup, pea, green, canned, condensed",1
544,545,0.8953498440000001,0.062106697,0.830648464,0.73535053,"Soup, pea, split with ham, canned, chunky, ready-to-serve",1
545,546,0.630543271,0.73028959,1.227887957,1.02693915,"Dessert topping, powdered",1
546,547,1.198944682,1.294636537,0.28822685,0.432300745,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",3
547,548,1.208110349,1.608943266,1.49059685,1.201203799,"Pork, cured, ham, rump, bone-in, separable lean only, unheated",3
548,549,0.749949766,0.621095799,1.555850145,0.495145199,"Soup, tomato, canned, condensed, reduced sodium",1
549,550,0.008998576999999999,0.170143737,1.846593715,1.253723763,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",1
550,551,1.8465425880000002,0.24242304399999998,1.3586100230000002,0.038660832,"Soup, vegetable beef, microwavable, ready-to-serve, single brand",1
551,552,0.872155435,2.449188876,0.414751445,1.4450308669999998,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",3
552,553,0.077927569,0.766999689,0.47547716100000004,0.443716737,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",1
553,554,0.536113792,1.286202738,0.793142192,1.5084995330000002,"Dessert topping, pressurized",1
554,555,0.243077815,1.524717926,1.226409216,0.025174943999999998,"Tortillas, ready-to-bake or -fry, flour, shelf stable",1
555,556,1.5048183519999998,0.084744885,0.76245415,0.373621379,"Water, bottled, non-carbonated, NAYA",1
556,557,0.055759588,0.48714812700000004,1.852785015,1.4483998230000001,"Dill weed, fresh",1
557,558,0.084165141,2.196440149,0.550114332,0.062169015,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",3
558,559,1.5951589290000001,1.096928011,0.704758269,0.34019341700000005,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",3
559,560,0.221806571,0.526439015,0.26145013100000003,0.60568281,"Whiskey sour mix, bottled, with added potassium and sodium",1
560,561,1.622622775,0.461334521,0.314663415,0.957206785,Unknown,1
561,562,0.025463025,1.084484628,1.8434192090000001,1.028969002,"Drumstick pods, raw",1
562,563,1.322374301,1.3723030880000002,1.110693322,1.57190811,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",3
563,564,0.670266335,0.39609856200000004,0.2754116,0.030096448999999997,Unknown,1
564,565,0.86203054,1.001026625,1.251831814,1.329267105,"Edamame, frozen, unprepared",1
565,566,0.684211747,0.9296276640000001,1.06371068,1.3259259909999999,"Egg substitute, powder",3
566,567,0.026156581,0.043521227,0.491283751,0.9052088229999999,Unknown,1
567,568,0.9832203559999999,2.052588454,1.8267184580000002,2.2177989240000002,"Egg, white, raw, fresh",3
568,569,1.0172073259999999,1.5255148090000001,0.874223326,0.8110922890000001,"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",3
569,570,1.6695015180000001,0.856880147,0.596406208,1.253882048,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw",3
570,571,0.151272133,0.21887635600000002,0.7012548470000001,0.35995199200000005,Unknown,1
571,572,1.199954578,0.600301262,1.6424152459999999,1.2434053459999999,"Egg, whole, cooked, fried",2
572,573,1.0516597970000001,1.48429684,0.543722293,0.13797479,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",3
573,574,1.250719512,0.482100098,0.996331631,2.340828091,"Egg, whole, cooked, omelet",2
574,575,0.529919801,0.309757309,0.408855335,0.39288629,Unknown,1
575,576,0.416855184,0.665561328,0.092068304,1.728030865,Unknown,1
576,577,0.10272853900000001,1.4097998459999999,1.7528330980000002,1.468259894,"Egg, whole, cooked, poached",1
577,578,0.8204128490000001,0.728589605,0.005452804,1.68700132,Unknown,1
578,579,1.769794619,1.230392114,0.9480127359999999,0.128253889,"Pork, fresh, loin, blade (chops), boneless, separable lean only, boneless, cooked, broiled",3
579,580,0.350169337,0.264714564,0.478013646,0.010684243999999999,Unknown,1
580,581,1.6654220830000002,1.040864897,0.836006487,0.8666369079999999,"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted",3
581,582,0.118210976,0.18013138,1.899257402,2.9161791939999997,"Egg, whole, raw, fresh",2
582,583,0.999457939,1.852408069,0.929602765,1.705215264,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",3
583,584,0.914832718,1.8192651999999998,0.694092268,0.5558429020000001,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, broiled",3
584,585,0.527821091,0.167478329,1.9471260259999998,1.621784771,"Egg, yolk, raw, frozen, sugared, pasteurized",2
585,586,0.056514278,0.482875692,0.250531407,0.5726677929999999,Unknown,1
586,587,1.035720453,0.47972925200000005,0.619510731,1.154958222,Unknown,1
587,588,0.19600882600000002,1.026188626,1.422825641,0.9989293770000001,Eggnog,1
588,589,0.588388158,0.379342445,0.998187377,0.778524549,Unknown,1
589,590,1.096233948,1.177954923,1.624241087,1.269211527,"Endive, raw",1
590,591,1.8657944530000001,2.416693166,0.6956654640000001,0.432966169,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled",3
591,592,2.5607381019999997,0.997226388,1.2710049140000002,2.238351734,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",3
592,593,0.278571909,0.928960529,0.847512,0.133398364,Unknown,1
593,594,1.238041362,0.6548608370000001,0.790069065,1.4413071430000002,"Figs, canned, water pack, solids and liquids",3
594,595,1.590893026,1.3798890469999998,0.013529826000000002,2.1034726669999997,"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw",3
595,596,0.525129316,1.232077423,0.221918733,1.292106674,Unknown,1
596,597,1.1240188709999999,2.313583557,1.4836174359999998,1.5301816000000001,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",3
597,598,0.74077888,0.519724936,0.885971773,0.087439285,Unknown,1
598,599,0.188255216,0.115577513,0.500956076,0.6899559209999999,Unknown,1
599,600,0.24047118,0.422910522,0.608377223,0.11162981400000001,Unknown,1
600,601,2.135745966,0.373529612,1.69912514,1.75872839,"Figs, raw",3
601,602,1.10841293,1.70804767,2.511648107,1.471055121,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",2
602,603,0.744535005,0.8913086490000001,0.79704247,1.574343456,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",3
603,604,0.932911334,0.988625092,0.625895294,2.111339642,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",3
604,605,0.7186240420000001,0.839527095,0.5675794679999999,0.510301634,Unknown,1
605,606,0.630194713,0.147229647,1.302290733,0.341341771,Unknown,1
606,607,1.1918078890000001,0.81433968,1.343765664,1.4624495990000002,"Garlic, raw",1
607,608,0.483031352,1.181015868,1.150215543,1.14918761,"Ginger root, raw",1
608,609,0.166518039,0.24165303100000002,0.080016042,0.266775345,Unknown,1
609,610,0.806468588,0.813833481,2.8800000000000002e-05,1.704323218,Unknown,1
610,611,0.075803066,0.049578135,0.936810245,1.156886593,Unknown,1
611,612,0.163961164,1.243861244,1.437611859,1.166997719,"Gooseberries, raw",1
612,613,1.457572937,1.04761381,0.007743114000000001,0.016683272,Unknown,3
613,614,0.592702197,1.945926951,1.346843631,1.155658125,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",3
614,615,0.47852327100000003,0.23081855399999998,0.734817058,1.083283692,Unknown,1
615,616,0.80783639,0.540396922,1.0028114940000001,0.411603075,Unknown,1
616,617,0.513013034,1.978246635,0.952777785,0.604523634,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised",3
617,618,0.7974148529999999,2.567484877,0.39318370399999997,0.970471275,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw",3
618,619,0.8392778000000001,1.327321347,0.151188979,0.929295752,Unknown,1
619,620,0.104473737,0.46106052299999994,1.798760395,1.3973665069999999,"Gourd, white-flowered (calabash), raw",1
620,621,0.665134792,0.772350882,0.5542359179999999,0.27063413399999997,Unknown,1
621,622,0.983991444,0.679844685,0.601846688,1.273351876,Unknown,3
622,623,1.985799455,0.453260171,0.186373357,0.41909802399999996,Unknown,1
623,624,1.139407096,1.603411736,0.24171336699999998,0.8148134159999999,"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",3
624,625,0.916015948,0.166120238,0.784961245,0.077230653,Unknown,1
625,626,1.319066052,0.44875813299999995,0.17416036,0.9458825740000001,Unknown,1
626,627,1.1883287009999999,0.77740044,0.081187871,0.272870243,Unknown,1
627,628,1.3986455869999999,0.719007774,1.8588922159999999,1.432216595,"Grapefruit juice, white, canned, sweetened",2
628,629,2.025911549,2.40903476,2.057920969,0.321426041,"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",3
629,630,0.997780054,1.626269441,0.295734475,0.52212938,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",3
630,631,1.751637304,0.889162115,0.634322821,0.837917215,"Pork, fresh, variety meats and by-products, brain, cooked, braised",3
631,632,1.8176999530000002,1.119139396,1.299895957,0.82656131,"Pork, fresh, variety meats and by-products, feet, raw",3
632,633,1.302084784,2.946882175,0.189797931,1.161359014,"Pork, fresh, variety meats and by-products, pancreas, raw",3
633,634,0.717168076,2.1595543630000003,1.406410288,0.653154982,"Pork, ground, 96% lean / 4% fat, cooked, crumbles",1
634,635,2.307147816,0.12728997,0.210022138,0.166757717,Unknown,1
635,636,1.198066552,1.35335624,0.31508328399999996,0.7942194290000001,"Pork, ground, 96% lean / 4% fat, raw",3
636,637,1.374173321,0.962998337,1.539352813,1.003756904,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1
637,638,0.92308509,0.173007418,1.154841754,0.689266435,Unknown,1
638,639,2.198717898,1.594641796,0.514846798,1.473246986,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",3
639,640,1.387559573,0.619303032,1.962875867,2.771876608,"Grapefruit, raw, pink and red, all areas",2
640,641,0.745336514,0.408998749,0.19390560699999998,0.624614115,Unknown,1
641,642,0.417071563,0.45542611899999996,0.7282444509999999,0.565495655,Unknown,1
642,643,0.308909938,0.334252824,1.568671584,1.1570697159999999,"Grapefruit, raw, white, Florida",1
643,644,0.9877299,0.050329292000000005,1.332486935,0.477973445,Unknown,1
644,645,0.7269428240000001,0.57809989,0.688584167,1.159732767,Unknown,1
645,646,0.620020989,0.896564705,0.315283368,1.432007366,Unknown,1
646,647,1.628064577,0.40443653,0.616076559,0.126244216,Unknown,1
647,648,0.613368907,0.666944479,0.399278625,0.17473492899999998,Unknown,1
648,649,1.038923986,0.207615438,0.9275489490000001,0.225462446,Unknown,1
649,650,1.1466729390000001,1.861688681,0.17907664199999998,0.31776478399999997,"Salad dressing, french, home recipe",3
650,651,0.274220892,0.554630278,0.915332165,1.364928676,"Grapefruit, sections, canned, juice pack, solids and liquids",1
651,652,1.047370589,1.663536324,0.41803482700000005,0.544787103,"Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",3
652,653,0.561630417,1.7959825390000002,0.46587401799999995,0.107851605,"Salad dressing, mayonnaise type, regular, with salt",3
653,654,1.719200069,0.871399626,0.435388971,0.305476026,"Salad dressing, mayonnaise, imitation, milk cream",1
654,655,0.27905647899999997,0.44453993700000005,0.5697806679999999,0.86682667,Unknown,1
655,656,1.949416508,0.40263248700000004,1.695508192,1.0729299490000002,"Grapefruit, sections, canned, water pack, solids and liquids",2
656,657,1.208703205,0.666377133,0.8414131020000001,0.13971118300000002,Unknown,1
657,658,1.008661146,0.016616649,0.420476402,1.291829507,Unknown,1
658,659,1.671821349,2.4458365769999997,0.590321666,0.32396383300000003,"Salad dressing, mayonnaise, imitation, soybean",3
659,660,1.03151733,0.226648385,3.3799157689999997,2.7409136339999995,"Grapes, american type (slip skin), raw",2
660,661,2.56364663,1.135489266,1.182419578,2.2934567869999998,"Salad dressing, mayonnaise, regular",3
661,662,1.374273135,1.172038504,0.162592295,1.614047525,"Salad dressing, mayonnaise, soybean and safflower oil, with salt",3
662,663,1.064838813,0.227172818,0.851208958,0.694975841,Unknown,1
663,664,0.655681484,0.268601187,0.103561504,1.0986043779999999,Unknown,1
664,665,1.191799771,0.341735081,1.141222041,0.604642834,Unknown,1
665,666,1.9108100959999998,1.249947229,0.404053035,1.0115104320000001,"Salad dressing, russian dressing, low calorie",3
666,667,0.340712886,0.462542701,0.020724793000000002,0.645431191,Unknown,1
667,668,0.206605702,0.48878349,1.481257333,1.391591156,"Grapes, canned, thompson seedless, water pack, solids and liquids",1
668,669,0.788149442,0.819186415,1.4636297969999998,0.702855259,"Grapes, muscadine, raw",1
669,670,0.274558672,2.193292177,1.2530494220000001,0.9873200440000001,"Salad dressing, sesame seed dressing, regular",3
670,671,1.0246703000000001,0.592650297,0.987875852,0.313983623,Unknown,1
671,672,1.065359212,1.530441132,0.618771781,1.046343229,"Salad dressing, thousand island dressing, reduced fat",3
672,673,0.7925383359999999,0.27144628600000004,0.44312710200000005,0.16900708600000003,Unknown,1
673,674,0.06400602,0.8332832509999999,0.576849736,0.652759102,Unknown,1
674,675,1.602090072,1.450163335,0.587245937,0.753254957,"Salami, Italian, pork",3
675,676,0.721615595,0.85439722,1.019365754,0.846794662,Unknown,1
676,677,0.906674847,0.546470977,2.052604611,0.873120233,"Groundcherries, (cape-gooseberries or poha), raw",1
677,678,0.456148469,1.746469135,0.193129148,1.019852693,"Salami, pork, beef, less sodium",3
678,679,1.770534501,0.575203634,1.27882187,0.44341447,"Sausage, chicken, beef, pork, skinless, smoked",1
679,680,0.39438619700000005,1.765478804,0.78450209,2.17204303,"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",3
680,681,1.241120234,0.404524988,0.328867271,0.232304913,Unknown,1
681,682,1.626882727,1.025856473,1.238505769,0.279112767,"Sausage, Italian, sweet, links",3
682,683,0.451010943,0.35420146700000005,1.498040187,0.49445617700000005,Unknown,1
683,684,2.04707322,1.3754683509999999,1.490377674,0.665992071,"Sausage, pork and beef, with cheddar cheese, smoked",3
684,685,1.9358828280000002,0.8711649309999999,0.801904662,0.352632971,"Sausage, pork and turkey, pre-cooked",1
685,686,1.278520308,1.3390153340000002,0.687046157,1.051923872,"Sausage, turkey, fresh, raw",3
686,687,0.782957694,1.159224604,0.39815839299999994,0.27827649600000004,Unknown,1
687,688,0.905410105,0.197067147,1.555725157,1.635670814,"Jute, potherb, cooked, boiled, drained, without salt",2
688,689,1.761879325,1.4070140919999998,1.029644238,0.808121451,"Sausage, turkey, hot, smoked",3
689,690,1.6771358440000002,1.918751165,0.697591339,1.112928446,"Shortening bread, soybean (hydrogenated) and cottonseed",3
690,691,0.550931617,0.51882243,0.209706365,0.006002647,Unknown,1
691,692,0.979107472,1.2232861309999998,1.284029052,0.665732633,"Squab, (pigeon), meat and skin, raw",1
692,693,0.943225553,0.660141604,0.526205261,0.543208218,Unknown,1
693,694,0.430292844,0.394610894,1.669153904,1.340510962,"Kale, frozen, unprepared",1
694,695,0.815029865,1.052360105,1.3159336190000002,1.147908608,"Kale, raw",1
695,696,1.816912434,1.060871572,0.571218436,0.580728996,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",3
696,697,0.36657865700000003,1.276076833,1.469483301,1.36272372,"Kanpyo, (dried gourd strips)",1
697,698,0.607290952,2.360552517,1.7991887819999999,1.7998593180000002,"Kiwifruit, green, raw",3
698,699,0.11207328300000001,0.223165421,1.366248981,0.373543564,Unknown,1
699,700,0.129139753,0.7454790440000001,0.413243952,0.913685748,Unknown,1
700,701,0.568480284,0.8371549209999999,0.513412471,1.763366629,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",1
701,702,0.06352487,0.752165298,1.577085015,1.0751083609999998,"Lemon juice, raw",1
702,703,2.228002056,1.12613662,1.381533306,1.163252635,"Turkey, all classes, back, meat and skin, cooked, roasted",3
703,704,0.543276588,0.699237853,0.000238753,0.253746977,Unknown,1
704,705,1.618800658,1.539477094,1.003737173,1.1444026170000001,"Turkey, all classes, leg, meat and skin, cooked, roasted",3
705,706,0.451151772,0.153308542,0.44730195,0.526747791,Unknown,1
706,707,1.388430819,1.667954383,1.248204324,0.41582207200000004,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free",3
707,708,0.263372881,0.9321990609999999,0.213394492,0.253662856,Unknown,1
708,709,0.6462279670000001,1.60267,0.19155076,0.5032236370000001,Unknown,3
709,710,0.9145115,0.605715981,1.03025377,0.0028614240000000004,Unknown,1
710,711,0.419693372,1.411413036,0.374371503,0.17037800399999997,Unknown,3
711,712,0.8322812740000001,1.255262098,0.105251501,2.371143619,"Lima beans, immature seeds, cooked, boiled, drained, without salt",3
712,713,1.44659379,1.72634217,0.048245131,0.047277742000000005,"Turkey, drumstick, from whole bird, meat only, raw",3
713,714,0.39294521299999996,1.834602581,2.130102118,0.241699407,"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",1
714,715,1.4340389169999999,1.5730214180000002,1.394386589,1.737462155,"Lima beans, immature seeds, frozen, baby, unprepared",2
715,716,0.654322588,0.064467055,0.9680917370000001,0.052354945,Unknown,1
716,717,0.246902738,0.330139226,1.068837922,0.202078043,Unknown,1
717,718,0.93813591,0.241994808,1.219050495,1.3602111319999999,"Lima beans, immature seeds, frozen, fordhook, unprepared",1
718,719,0.34556128399999997,1.479568152,0.029899132000000002,0.44752866399999996,Unknown,3
719,720,0.095671423,0.448398135,1.9040991880000002,0.646023461,"Lime juice, raw",1
720,721,0.5348639310000001,1.896985961,0.414417527,1.4400674969999998,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",3
721,722,0.592417451,0.138963682,1.041313545,0.6682253229999999,Unknown,1
722,723,0.297552307,0.23590646399999998,1.5261695240000002,0.202544577,Unknown,1
723,724,0.9120174090000001,1.352337745,1.278316008,0.198719375,"Turkey, ground, fat free, patties, broiled",3
724,725,0.000128375,0.131786736,0.399501775,0.6168914670000001,Unknown,1
725,726,0.687513807,0.257615202,0.7372620440000001,0.108901968,Unknown,1
726,727,2.29509474,0.760791117,1.10062772,2.327975931,"Litchis, raw",3
727,728,1.625550355,1.072166777,0.569656467,1.4690009659999999,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",3
728,729,0.81139789,1.4328435830000001,0.460344606,0.5099029270000001,"Turkey, white, rotisserie, deli cut",3
729,730,0.29025033100000003,0.426382685,0.232057343,0.131876124,Unknown,1
730,731,0.519188317,0.959562024,0.205248243,0.596456601,Unknown,1
731,732,0.971714885,0.578844822,1.31134391,0.8268765159999999,Unknown,1
732,733,0.8917195640000001,0.014556127,0.648044149,0.58559389,Unknown,1
733,734,2.440325425,2.539010378,1.35030097,0.966352545,"Turkey, whole, breast, meat only, cooked, roasted",3
734,735,1.446545032,1.18810931,0.504196905,1.104532813,"Turkey, whole, dark meat, meat and skin, cooked, roasted",3
735,736,2.12806899,2.493767872,0.728782083,1.7113928040000002,"Veal, Australian, shank, hind, bone-in, separable lean only, raw",3
736,737,0.5196278520000001,1.05715136,0.703777324,0.6744792829999999,Unknown,1
737,738,0.416626848,0.41673409999999994,0.925795585,0.30780795,Unknown,1
